epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,411.119,1.65266,1.48384,0.015,0.74382,0.61254,0.69727,0.47838,1.335,1.18721,0.01151,0.00149871,0.00149871,0.00149871
190,413.218,1.69012,1.50904,0.01585,0.73356,0.59604,0.6867,0.48183,1.29161,1.2117,0.01116,0.00149869,0.00149869,0.00149869
191,415.411,1.69723,1.483,0.01579,0.73532,0.58951,0.68285,0.48209,1.29384,1.20921,0.01119,0.00149868,0.00149868,0.00149868
192,417.562,1.64289,1.44987,0.01336,0.72331,0.58763,0.67979,0.48243,1.30661,1.21217,0.01134,0.00149866,0.00149866,0.00149866
193,419.684,1.54094,1.3879,0.01463,0.71882,0.5886,0.67613,0.47428,1.31218,1.213,0.01138,0.00149865,0.00149865,0.00149865
194,421.77,1.66436,1.48808,0.01591,0.74732,0.59622,0.68996,0.4625,1.3948,1.19015,0.01205,0.00149864,0.00149864,0.00149864
195,423.907,1.65744,1.4858,0.01571,0.75303,0.62629,0.70489,0.46621,1.40676,1.166,0.01213,0.00149862,0.00149862,0.00149862
196,426.125,1.61266,1.42484,0.0153,0.74282,0.62027,0.70211,0.48042,1.33923,1.15651,0.01151,0.00149861,0.00149861,0.00149861
197,428.265,1.58682,1.45576,0.01521,0.76771,0.60653,0.70145,0.48571,1.30545,1.15778,0.01122,0.00149859,0.00149859,0.00149859
198,430.412,1.62379,1.45219,0.01458,0.71742,0.6129,0.68774,0.48539,1.27995,1.18085,0.01108,0.00149858,0.00149858,0.00149858
199,432.547,1.61207,1.40228,0.01487,0.73929,0.58711,0.68748,0.4915,1.26581,1.18152,0.01091,0.00149856,0.00149856,0.00149856
200,434.696,1.61537,1.36506,0.01491,0.75237,0.58935,0.69025,0.48939,1.28079,1.19046,0.01101,0.00149855,0.00149855,0.00149855
201,436.865,1.62337,1.42784,0.01381,0.74942,0.60137,0.69835,0.48414,1.31525,1.19177,0.01129,0.00149853,0.00149853,0.00149853
202,438.995,1.671,1.45625,0.01583,0.75277,0.60947,0.70071,0.47959,1.35618,1.18345,0.01164,0.00149852,0.00149852,0.00149852
203,441.134,1.67117,1.47628,0.01506,0.72644,0.63192,0.70239,0.46182,1.42968,1.2073,0.0124,0.00149851,0.00149851,0.00149851
204,443.231,1.68398,1.41762,0.0157,0.73248,0.61942,0.70435,0.45992,1.43461,1.21605,0.01243,0.00149849,0.00149849,0.00149849
205,445.38,1.5969,1.38914,0.01461,0.75157,0.60309,0.70585,0.4767,1.3714,1.18915,0.01178,0.00149848,0.00149848,0.00149848
206,447.501,1.62454,1.40786,0.01471,0.7163,0.62973,0.70787,0.49798,1.2752,1.15434,0.0109,0.00149846,0.00149846,0.00149846
207,449.643,1.67795,1.45659,0.01537,0.73565,0.63488,0.71755,0.50493,1.26409,1.12956,0.01085,0.00149845,0.00149845,0.00149845
208,451.779,1.64904,1.47155,0.01499,0.7312,0.63144,0.71459,0.50286,1.26669,1.14229,0.01092,0.00149843,0.00149843,0.00149843
209,453.942,1.65239,1.44808,0.01519,0.75417,0.62285,0.71647,0.5009,1.28242,1.14133,0.0111,0.00149842,0.00149842,0.00149842
210,456.123,1.70344,1.49574,0.01564,0.76381,0.63574,0.72373,0.49959,1.31338,1.13462,0.01138,0.0014984,0.0014984,0.0014984
211,458.231,1.67426,1.47386,0.01608,0.77834,0.63488,0.72399,0.4925,1.35758,1.14197,0.01174,0.00149838,0.00149838,0.00149838
212,460.337,1.63171,1.38973,0.0146,0.77776,0.62543,0.71905,0.47542,1.41996,1.18155,0.01236,0.00149837,0.00149837,0.00149837
213,462.443,1.65135,1.41831,0.01472,0.77762,0.62199,0.7169,0.48481,1.37173,1.17773,0.0119,0.00149835,0.00149835,0.00149835
214,464.58,1.58322,1.38312,0.01435,0.76454,0.61684,0.71092,0.50469,1.27151,1.16689,0.01093,0.00149834,0.00149834,0.00149834
215,466.766,1.60596,1.34984,0.01431,0.75762,0.60689,0.70179,0.50478,1.25225,1.17136,0.01076,0.00149832,0.00149832,0.00149832
216,468.879,1.62023,1.42456,0.01519,0.78709,0.60395,0.71107,0.50859,1.25319,1.15358,0.01075,0.00149831,0.00149831,0.00149831
217,470.963,1.57921,1.33654,0.01514,0.77248,0.62714,0.72139,0.50657,1.27554,1.13655,0.01094,0.00149829,0.00149829,0.00149829
218,473.088,1.62423,1.41591,0.01526,0.79933,0.60914,0.72601,0.49607,1.32869,1.10611,0.01134,0.00149828,0.00149828,0.00149828
219,475.205,1.60314,1.39843,0.01392,0.7932,0.62113,0.72522,0.48285,1.38853,1.11869,0.01187,0.00149826,0.00149826,0.00149826
220,477.401,1.63132,1.40447,0.01563,0.76803,0.6177,0.72226,0.48169,1.39945,1.13703,0.01205,0.00149824,0.00149824,0.00149824
221,479.499,1.61423,1.37774,0.01515,0.78887,0.61082,0.72189,0.50009,1.32345,1.12829,0.01133,0.00149823,0.00149823,0.00149823
222,481.608,1.61434,1.33329,0.01466,0.76026,0.62934,0.71774,0.51591,1.24252,1.11719,0.0106,0.00149821,0.00149821,0.00149821
223,483.733,1.62479,1.42495,0.01535,0.77145,0.62058,0.7238,0.52022,1.22361,1.10938,0.01042,0.00149819,0.00149819,0.00149819
224,485.924,1.59478,1.42745,0.01452,0.75882,0.65142,0.73291,0.52119,1.23212,1.09823,0.01056,0.00149818,0.00149818,0.00149818
225,488.003,1.62409,1.44581,0.01494,0.74723,0.65979,0.73364,0.52076,1.24013,1.10071,0.01064,0.00149816,0.00149816,0.00149816
226,490.12,1.52074,1.35594,0.01435,0.76833,0.63746,0.73251,0.51539,1.25625,1.12302,0.01076,0.00149815,0.00149815,0.00149815
227,492.218,1.6283,1.42019,0.01531,0.75597,0.6366,0.72447,0.49873,1.31766,1.15942,0.01133,0.00149813,0.00149813,0.00149813
228,494.415,1.62575,1.36733,0.01472,0.75615,0.65267,0.73788,0.51179,1.28753,1.11107,0.01091,0.00149811,0.00149811,0.00149811
229,496.534,1.5757,1.40438,0.01387,0.73434,0.67442,0.74192,0.51238,1.28739,1.09472,0.01087,0.0014981,0.0014981,0.0014981
230,498.662,1.58177,1.33862,0.01563,0.75165,0.65893,0.73911,0.51749,1.26759,1.08223,0.01071,0.00149808,0.00149808,0.00149808
231,500.786,1.71866,1.4598,0.01528,0.78071,0.62887,0.73513,0.52292,1.22602,1.06746,0.01035,0.00149806,0.00149806,0.00149806
232,502.927,1.6138,1.32189,0.01596,0.76574,0.62715,0.72824,0.52201,1.22498,1.093,0.0104,0.00149805,0.00149805,0.00149805
233,505.024,1.55348,1.32493,0.01376,0.74458,0.63402,0.72315,0.51463,1.24739,1.11406,0.01055,0.00149803,0.00149803,0.00149803
234,507.239,1.51276,1.31114,0.01322,0.76477,0.64242,0.73023,0.51799,1.23656,1.11212,0.01048,0.00149801,0.00149801,0.00149801
235,509.381,1.61954,1.42129,0.01478,0.77053,0.64777,0.74152,0.5215,1.24699,1.08245,0.01059,0.00149799,0.00149799,0.00149799
236,511.536,1.52355,1.33724,0.01409,0.77559,0.65321,0.74494,0.52047,1.27074,1.07227,0.01083,0.00149798,0.00149798,0.00149798
237,513.651,1.54923,1.38764,0.0141,0.7498,0.67712,0.74732,0.52547,1.23687,1.06823,0.01046,0.00149796,0.00149796,0.00149796
238,515.888,1.50793,1.29666,0.01362,0.7607,0.6512,0.74186,0.52742,1.21686,1.07333,0.01027,0.00149794,0.00149794,0.00149794
239,518.013,1.56193,1.34438,0.01449,0.76591,0.63918,0.73571,0.51152,1.28344,1.09488,0.01091,0.00149793,0.00149793,0.00149793
240,520.114,1.65131,1.39584,0.01566,0.73241,0.66924,0.74146,0.51788,1.27167,1.07719,0.01077,0.00149791,0.00149791,0.00149791
241,522.215,1.58496,1.39424,0.01362,0.74904,0.68385,0.74936,0.52904,1.23723,1.05147,0.01043,0.00149789,0.00149789,0.00149789
242,524.342,1.54553,1.34391,0.01382,0.75994,0.67698,0.74911,0.5205,1.26845,1.05576,0.01073,0.00149787,0.00149787,0.00149787
243,526.522,1.46759,1.2232,0.01379,0.75266,0.68493,0.7487,0.51989,1.27171,1.04808,0.01078,0.00149786,0.00149786,0.00149786
244,528.664,1.57737,1.35372,0.01456,0.75961,0.67268,0.74724,0.53003,1.20542,1.04805,0.01015,0.00149784,0.00149784,0.00149784
245,530.769,1.54125,1.32412,0.01385,0.76062,0.66323,0.74512,0.52726,1.21516,1.06903,0.01025,0.00149782,0.00149782,0.00149782
246,532.919,1.42604,1.21825,0.01329,0.75157,0.67096,0.73894,0.52171,1.24664,1.09082,0.01055,0.0014978,0.0014978,0.0014978
247,535.055,1.56514,1.33752,0.01433,0.78603,0.65893,0.74506,0.52786,1.24155,1.04928,0.01046,0.00149778,0.00149778,0.00149778
248,537.187,1.5277,1.34488,0.01358,0.76992,0.66695,0.74816,0.53302,1.2202,1.03671,0.01028,0.00149777,0.00149777,0.00149777
249,539.339,1.58904,1.32181,0.01439,0.78269,0.66667,0.75145,0.53642,1.22113,1.03913,0.0103,0.00149775,0.00149775,0.00149775
250,541.457,1.56693,1.31799,0.0149,0.7733,0.65808,0.74756,0.53263,1.24093,1.0376,0.01048,0.00149773,0.00149773,0.00149773
251,543.592,1.59537,1.32665,0.01381,0.73877,0.68471,0.75039,0.52707,1.26183,1.0391,0.01064,0.00149771,0.00149771,0.00149771
252,545.734,1.51153,1.30756,0.01389,0.79343,0.67645,0.76427,0.54102,1.21849,1.00108,0.01019,0.00149769,0.00149769,0.00149769
253,547.886,1.44416,1.27926,0.01287,0.77609,0.69072,0.76801,0.53941,1.24123,0.99621,0.01042,0.00149767,0.00149767,0.00149767
254,549.987,1.56861,1.32999,0.0139,0.7661,0.67784,0.76407,0.54061,1.23315,0.99793,0.01039,0.00149766,0.00149766,0.00149766
255,552.093,1.51747,1.34008,0.01453,0.79224,0.66832,0.76484,0.54142,1.23425,0.9947,0.01038,0.00149764,0.00149764,0.00149764
256,554.207,1.48309,1.32699,0.01382,0.77766,0.67909,0.76085,0.54004,1.23085,1.02113,0.01028,0.00149762,0.00149762,0.00149762
257,556.373,1.57055,1.33702,0.01483,0.78075,0.67608,0.7589,0.53846,1.22411,1.03655,0.01028,0.0014976,0.0014976,0.0014976
258,558.516,1.57794,1.31408,0.01323,0.76298,0.67182,0.75499,0.5322,1.2283,1.04647,0.01037,0.00149758,0.00149758,0.00149758
259,560.672,1.49942,1.28932,0.01369,0.7835,0.67526,0.76233,0.53533,1.2281,1.03187,0.01039,0.00149756,0.00149756,0.00149756
260,562.797,1.5644,1.33289,0.01436,0.76738,0.68301,0.76069,0.53435,1.22332,1.02417,0.01036,0.00149754,0.00149754,0.00149754
261,564.883,1.49985,1.31484,0.01375,0.77834,0.67272,0.7637,0.53482,1.22787,1.01427,0.01039,0.00149752,0.00149752,0.00149752
262,567.071,1.48448,1.27288,0.01397,0.76744,0.69502,0.7687,0.5416,1.2082,0.99408,0.01019,0.00149751,0.00149751,0.00149751
263,569.206,1.49442,1.25901,0.01398,0.79331,0.67955,0.76901,0.54547,1.20341,1.00547,0.01018,0.00149749,0.00149749,0.00149749
264,571.344,1.5637,1.35837,0.01388,0.76964,0.67182,0.76229,0.53865,1.22323,1.02396,0.01032,0.00149747,0.00149747,0.00149747
265,573.446,1.50449,1.28139,0.01348,0.78562,0.6933,0.76723,0.54772,1.1991,0.99676,0.01007,0.00149745,0.00149745,0.00149745
266,575.564,1.5421,1.30635,0.01477,0.788,0.68385,0.76909,0.55076,1.17782,0.97833,0.00981,0.00149743,0.00149743,0.00149743
267,577.79,1.53003,1.35718,0.01404,0.78725,0.67526,0.76525,0.53881,1.23245,0.99885,0.01033,0.00149741,0.00149741,0.00149741
268,579.918,1.45548,1.25252,0.014,0.76968,0.69244,0.76452,0.53875,1.24,1.01365,0.01042,0.00149739,0.00149739,0.00149739
269,582.006,1.48435,1.26636,0.01358,0.79983,0.66409,0.76724,0.54685,1.21067,1.00901,0.01016,0.00149737,0.00149737,0.00149737
270,584.116,1.56399,1.33004,0.01524,0.79888,0.66495,0.76589,0.53967,1.23854,1.01986,0.01038,0.00149735,0.00149735,0.00149735
271,586.224,1.51254,1.31654,0.01474,0.78503,0.68557,0.7691,0.54625,1.21623,0.99214,0.01016,0.00149733,0.00149733,0.00149733
272,588.403,1.39582,1.20311,0.01329,0.77983,0.68213,0.77054,0.55626,1.16738,0.9714,0.00968,0.00149731,0.00149731,0.00149731
273,590.471,1.52672,1.37549,0.01387,0.79156,0.68513,0.76931,0.55499,1.17569,0.96761,0.00974,0.00149729,0.00149729,0.00149729
274,592.59,1.51243,1.24023,0.01449,0.77195,0.6805,0.7672,0.55194,1.19767,0.9759,0.00998,0.00149727,0.00149727,0.00149727
275,594.677,1.45907,1.22376,0.01339,0.75382,0.69975,0.76647,0.55424,1.17973,0.98315,0.00983,0.00149725,0.00149725,0.00149725
276,596.75,1.4348,1.24503,0.01289,0.77523,0.70361,0.77095,0.55559,1.19363,0.95808,0.01,0.00149723,0.00149723,0.00149723
277,598.894,1.48312,1.29383,0.01393,0.74716,0.71134,0.77213,0.54938,1.20374,0.96249,0.01007,0.00149721,0.00149721,0.00149721
278,601.005,1.46224,1.2526,0.01291,0.75333,0.71735,0.77303,0.55206,1.19798,0.97978,0.01,0.00149719,0.00149719,0.00149719
279,603.117,1.55109,1.37989,0.01441,0.79639,0.67268,0.76796,0.55652,1.17648,1.01001,0.00982,0.00149717,0.00149717,0.00149717
280,605.234,1.3989,1.19571,0.01312,0.77401,0.68851,0.76774,0.55261,1.18477,1.02224,0.00985,0.00149715,0.00149715,0.00149715
281,607.414,1.56571,1.34762,0.01421,0.76497,0.70275,0.77472,0.5553,1.17246,0.98965,0.0097,0.00149713,0.00149713,0.00149713
282,609.505,1.45766,1.20405,0.01305,0.78192,0.70103,0.77765,0.55306,1.19118,0.98373,0.00988,0.00149711,0.00149711,0.00149711
283,611.597,1.475,1.27598,0.01281,0.77894,0.7079,0.77808,0.54714,1.23116,0.99104,0.01027,0.00149709,0.00149709,0.00149709
284,613.719,1.49177,1.2894,0.01355,0.78839,0.68643,0.77843,0.56032,1.17509,0.99361,0.00978,0.00149707,0.00149707,0.00149707
285,615.963,1.42295,1.17775,0.01349,0.79708,0.6744,0.77612,0.56137,1.16056,0.99113,0.00966,0.00149705,0.00149705,0.00149705
286,618.412,1.50271,1.30287,0.01393,0.77694,0.69421,0.77849,0.55958,1.16693,0.97025,0.00968,0.00149703,0.00149703,0.00149703
287,620.792,1.48643,1.22701,0.01287,0.78132,0.70533,0.77996,0.56189,1.16847,0.95866,0.00972,0.001497,0.001497,0.001497
288,623.1,1.5191,1.30955,0.01385,0.79998,0.6975,0.77849,0.5652,1.15955,0.95156,0.00963,0.00149698,0.00149698,0.00149698
289,625.253,1.475,1.22115,0.01218,0.7966,0.70323,0.7783,0.56376,1.17039,0.95619,0.00969,0.00149696,0.00149696,0.00149696
290,627.522,1.42489,1.17898,0.01348,0.78108,0.70189,0.77793,0.55513,1.2069,0.98421,0.01,0.00149694,0.00149694,0.00149694
291,629.945,1.49275,1.28445,0.01271,0.78314,0.71392,0.78089,0.56252,1.1761,0.95662,0.00973,0.00149692,0.00149692,0.00149692
292,632.201,1.49007,1.25583,0.01319,0.77947,0.71478,0.7832,0.56992,1.13495,0.94313,0.00939,0.0014969,0.0014969,0.0014969
293,634.383,1.52335,1.33457,0.01363,0.77425,0.71134,0.77734,0.56912,1.1272,0.96801,0.00931,0.00149688,0.00149688,0.00149688
294,636.64,1.49478,1.30382,0.01361,0.76897,0.70056,0.77183,0.56694,1.13541,0.99783,0.0094,0.00149686,0.00149686,0.00149686
295,638.927,1.45822,1.25667,0.01365,0.80547,0.6972,0.78098,0.57457,1.13743,0.97661,0.00939,0.00149684,0.00149684,0.00149684
296,641.283,1.45006,1.21616,0.01274,0.78667,0.70962,0.78225,0.56192,1.18966,0.95178,0.00985,0.00149681,0.00149681,0.00149681
297,643.51,1.46256,1.23906,0.01396,0.81372,0.68674,0.7821,0.54958,1.23024,0.95644,0.01027,0.00149679,0.00149679,0.00149679
298,645.751,1.44621,1.23814,0.0131,0.80071,0.69502,0.78329,0.56307,1.18242,0.92693,0.00984,0.00149677,0.00149677,0.00149677
299,647.865,1.44457,1.26415,0.01256,0.78029,0.70784,0.78314,0.56933,1.1424,0.92148,0.00946,0.00149675,0.00149675,0.00149675
300,650.067,1.4569,1.22906,0.0123,0.79469,0.70361,0.78506,0.57653,1.12523,0.92361,0.00932,0.00149673,0.00149673,0.00149673
301,652.153,1.47561,1.23427,0.01322,0.79994,0.69733,0.78975,0.58102,1.12167,0.91799,0.00925,0.0014967,0.0014967,0.0014967
302,654.269,1.46008,1.22534,0.01246,0.79554,0.70619,0.79154,0.57964,1.12426,0.92421,0.00919,0.00149668,0.00149668,0.00149668
303,656.365,1.37062,1.16408,0.01194,0.78434,0.72491,0.79219,0.56904,1.17198,0.94399,0.00959,0.00149666,0.00149666,0.00149666
304,658.457,1.47097,1.27471,0.01351,0.79551,0.71735,0.79267,0.5767,1.13534,0.93128,0.0093,0.00149664,0.00149664,0.00149664
305,660.584,1.41786,1.2219,0.01347,0.78652,0.71533,0.79214,0.58275,1.1098,0.92336,0.00907,0.00149662,0.00149662,0.00149662
306,662.687,1.47039,1.19584,0.01468,0.82812,0.68385,0.79123,0.58503,1.11203,0.92435,0.00908,0.00149659,0.00149659,0.00149659
307,664.827,1.46984,1.22036,0.01347,0.80764,0.69977,0.79248,0.58065,1.12257,0.90256,0.00926,0.00149657,0.00149657,0.00149657
308,666.981,1.46515,1.26899,0.01369,0.79668,0.70533,0.79289,0.57372,1.15709,0.90126,0.00957,0.00149655,0.00149655,0.00149655
309,669.148,1.41978,1.1606,0.01273,0.81197,0.68729,0.7937,0.56476,1.19627,0.91961,0.00994,0.00149653,0.00149653,0.00149653
310,671.257,1.43071,1.19692,0.01247,0.81268,0.69759,0.79372,0.57624,1.14668,0.91234,0.00939,0.0014965,0.0014965,0.0014965
311,673.356,1.40023,1.1909,0.01248,0.79813,0.70311,0.79565,0.58717,1.09403,0.91923,0.00887,0.00149648,0.00149648,0.00149648
312,675.545,1.41021,1.22709,0.01182,0.79232,0.71048,0.79496,0.58966,1.07951,0.91118,0.00878,0.00149646,0.00149646,0.00149646
313,677.744,1.4356,1.23094,0.01281,0.7863,0.72165,0.79577,0.58653,1.08321,0.91226,0.00882,0.00149644,0.00149644,0.00149644
314,679.984,1.43482,1.23059,0.01255,0.79092,0.73883,0.80076,0.59026,1.07843,0.91461,0.00874,0.00149641,0.00149641,0.00149641
315,682.152,1.45593,1.26965,0.01292,0.79548,0.74055,0.80428,0.59395,1.08947,0.90517,0.0088,0.00149639,0.00149639,0.00149639
316,684.325,1.36139,1.16878,0.01221,0.80063,0.7176,0.79965,0.57268,1.16283,0.95656,0.0095,0.00149637,0.00149637,0.00149637
317,686.478,1.46717,1.27123,0.01393,0.81117,0.70962,0.80125,0.569,1.18972,0.97465,0.00982,0.00149634,0.00149634,0.00149634
318,688.726,1.43675,1.19717,0.01266,0.78406,0.72682,0.79965,0.58448,1.12903,0.93665,0.00925,0.00149632,0.00149632,0.00149632
319,690.986,1.49355,1.24256,0.01292,0.79114,0.72244,0.80012,0.59142,1.09384,0.90828,0.00889,0.0014963,0.0014963,0.0014963
320,693.182,1.41329,1.18843,0.01364,0.78261,0.73919,0.80099,0.58324,1.11828,0.89933,0.00908,0.00149627,0.00149627,0.00149627
321,695.316,1.38848,1.1334,0.01259,0.79916,0.7122,0.79791,0.58691,1.10723,0.89923,0.009,0.00149625,0.00149625,0.00149625
322,697.444,1.35295,1.17882,0.01042,0.78972,0.7268,0.80065,0.58679,1.12726,0.9025,0.00916,0.00149623,0.00149623,0.00149623
323,699.608,1.38548,1.14312,0.01278,0.80386,0.72079,0.80042,0.57983,1.17126,0.91348,0.00962,0.0014962,0.0014962,0.0014962
324,701.889,1.39437,1.16522,0.01249,0.80697,0.71649,0.80062,0.58275,1.14345,0.91494,0.00925,0.00149618,0.00149618,0.00149618
325,704.067,1.41988,1.18926,0.01277,0.8336,0.69674,0.79905,0.58115,1.1457,0.92213,0.00928,0.00149616,0.00149616,0.00149616
326,706.209,1.41771,1.20112,0.01247,0.79757,0.71082,0.7952,0.57872,1.14724,0.94632,0.00944,0.00149613,0.00149613,0.00149613
327,708.319,1.43432,1.24572,0.01231,0.80153,0.71907,0.79923,0.58868,1.11635,0.90503,0.00902,0.00149611,0.00149611,0.00149611
328,710.503,1.39277,1.21322,0.01242,0.80325,0.72604,0.80332,0.58851,1.12405,0.87772,0.00914,0.00149609,0.00149609,0.00149609
329,712.591,1.42807,1.21095,0.01252,0.80962,0.73196,0.80439,0.59103,1.11368,0.87318,0.00894,0.00149606,0.00149606,0.00149606
330,714.725,1.36215,1.13998,0.01143,0.79868,0.73277,0.80434,0.58654,1.13238,0.88063,0.00915,0.00149604,0.00149604,0.00149604
331,716.815,1.38895,1.14274,0.01286,0.79117,0.75185,0.80354,0.5972,1.09167,0.86054,0.00872,0.00149601,0.00149601,0.00149601
332,718.93,1.35343,1.09258,0.01348,0.80622,0.73275,0.80571,0.58694,1.13355,0.86128,0.00927,0.00149599,0.00149599,0.00149599
333,721.083,1.50069,1.26576,0.01566,0.80763,0.73024,0.80477,0.58391,1.14073,0.8637,0.00938,0.00149596,0.00149596,0.00149596
334,723.197,1.43612,1.2004,0.01272,0.8022,0.73625,0.80619,0.5992,1.07904,0.85601,0.00872,0.00149594,0.00149594,0.00149594
335,725.31,1.38055,1.11857,0.01138,0.81448,0.73282,0.80701,0.5984,1.0691,0.90484,0.00863,0.00149592,0.00149592,0.00149592
336,727.431,1.39365,1.14859,0.01205,0.83388,0.72595,0.81141,0.6025,1.07292,0.8781,0.00867,0.00149589,0.00149589,0.00149589
337,729.522,1.38267,1.147,0.01228,0.8064,0.75,0.81464,0.60502,1.06239,0.86055,0.00857,0.00149587,0.00149587,0.00149587
338,731.728,1.30636,1.09953,0.01176,0.82618,0.72274,0.81055,0.5915,1.11843,0.86928,0.00912,0.00149584,0.00149584,0.00149584
339,733.855,1.32769,1.11586,0.01117,0.80682,0.73556,0.8074,0.58652,1.13733,0.87084,0.0093,0.00149582,0.00149582,0.00149582
340,736.019,1.34065,1.13118,0.01149,0.79766,0.73454,0.80729,0.59339,1.10061,0.9013,0.00898,0.00149579,0.00149579,0.00149579
341,738.164,1.35691,1.1098,0.01246,0.82347,0.72251,0.80557,0.59237,1.10481,0.91173,0.00903,0.00149577,0.00149577,0.00149577
342,740.399,1.35488,1.08768,0.01161,0.81938,0.73454,0.8099,0.60162,1.06168,0.87754,0.00859,0.00149574,0.00149574,0.00149574
343,742.524,1.36926,1.13276,0.01233,0.80686,0.74652,0.81191,0.60601,1.04955,0.8422,0.00846,0.00149572,0.00149572,0.00149572
344,744.644,1.35222,1.15452,0.01186,0.80319,0.75344,0.81402,0.59776,1.10736,0.84303,0.009,0.00149569,0.00149569,0.00149569
345,746.767,1.35961,1.15636,0.01201,0.79849,0.74313,0.81057,0.59901,1.07812,0.85107,0.00867,0.00149567,0.00149567,0.00149567
346,748.904,1.34014,1.09614,0.01249,0.81601,0.74399,0.81221,0.59873,1.08697,0.86839,0.00875,0.00149564,0.00149564,0.00149564
347,751.122,1.37858,1.07569,0.01309,0.8012,0.74742,0.81272,0.6003,1.08176,0.87706,0.00871,0.00149562,0.00149562,0.00149562
348,753.265,1.3389,1.16434,0.01171,0.83346,0.7266,0.81874,0.6125,1.03831,0.84081,0.00837,0.00149559,0.00149559,0.00149559
349,755.357,1.29462,1.0579,0.01208,0.84368,0.72423,0.8214,0.61321,1.04241,0.8426,0.00843,0.00149557,0.00149557,0.00149557
350,757.484,1.38691,1.14117,0.01148,0.84299,0.72877,0.82215,0.614,1.04168,0.83225,0.00836,0.00149554,0.00149554,0.00149554
351,759.701,1.31513,1.06355,0.01162,0.80447,0.75859,0.82077,0.61789,1.02574,0.82262,0.00821,0.00149552,0.00149552,0.00149552
352,761.86,1.41233,1.22274,0.01246,0.81057,0.7536,0.8215,0.61363,1.04824,0.83378,0.00837,0.00149549,0.00149549,0.00149549
353,763.969,1.42177,1.18658,0.01256,0.82018,0.7543,0.82261,0.6104,1.06997,0.84259,0.0086,0.00149546,0.00149546,0.00149546
354,766.096,1.4303,1.16189,0.01309,0.81929,0.76804,0.82558,0.61611,1.04855,0.8509,0.0084,0.00149544,0.00149544,0.00149544
355,768.216,1.33066,1.13783,0.01125,0.81551,0.76289,0.8262,0.61863,1.03365,0.8578,0.00826,0.00149541,0.00149541,0.00149541
356,770.408,1.33796,1.05286,0.01267,0.8393,0.73797,0.82667,0.61328,1.06241,0.85118,0.00855,0.00149539,0.00149539,0.00149539
357,772.533,1.34475,1.1408,0.0121,0.84626,0.7268,0.82642,0.61396,1.05142,0.82954,0.00842,0.00149536,0.00149536,0.00149536
358,774.669,1.36431,1.12567,0.01217,0.83022,0.74141,0.82595,0.61463,1.04576,0.81871,0.00835,0.00149534,0.00149534,0.00149534
359,776.771,1.34037,1.10352,0.01258,0.81421,0.7543,0.82569,0.60827,1.07673,0.82179,0.00868,0.00149531,0.00149531,0.00149531
360,778.971,1.36772,1.12549,0.01162,0.81846,0.75601,0.82718,0.62016,1.03361,0.81356,0.00831,0.00149528,0.00149528,0.00149528
361,781.09,1.35722,1.10585,0.01228,0.81811,0.76804,0.82613,0.6247,1.00867,0.81072,0.00811,0.00149526,0.00149526,0.00149526
362,783.231,1.39749,1.13147,0.01293,0.82257,0.76546,0.83021,0.62243,1.02674,0.80361,0.00828,0.00149523,0.00149523,0.00149523
363,785.369,1.30288,1.09372,0.01105,0.82018,0.76203,0.83291,0.62529,1.03203,0.78563,0.00836,0.0014952,0.0014952,0.0014952
364,787.524,1.28133,1.08582,0.01062,0.84185,0.73883,0.83131,0.62065,1.06044,0.80967,0.00861,0.00149518,0.00149518,0.00149518
365,789.703,1.27578,1.04577,0.01157,0.83334,0.73454,0.82565,0.60891,1.10309,0.82929,0.00899,0.00149515,0.00149515,0.00149515
366,791.811,1.29157,1.07251,0.01147,0.8455,0.73196,0.82606,0.60647,1.11305,0.82713,0.0091,0.00149512,0.00149512,0.00149512
367,793.935,1.34734,1.16225,0.01189,0.83022,0.74656,0.8275,0.62189,1.02785,0.80705,0.00815,0.0014951,0.0014951,0.0014951
368,796.065,1.26311,1.04707,0.01091,0.81982,0.75086,0.82743,0.61943,1.0329,0.81586,0.00817,0.00149507,0.00149507,0.00149507
369,798.259,1.3617,1.12696,0.01219,0.81349,0.75317,0.82788,0.61937,1.04323,0.81174,0.00827,0.00149504,0.00149504,0.00149504
370,800.333,1.33707,1.09264,0.01206,0.82477,0.75209,0.82519,0.61708,1.03824,0.80867,0.00823,0.00149502,0.00149502,0.00149502
371,802.433,1.28341,1.08887,0.0117,0.83175,0.75086,0.82749,0.60588,1.09096,0.802,0.00878,0.00149499,0.00149499,0.00149499
372,804.557,1.32664,1.09781,0.01165,0.82863,0.75601,0.8277,0.61504,1.06384,0.78649,0.00856,0.00149496,0.00149496,0.00149496
373,806.644,1.31885,1.11677,0.01166,0.8112,0.76408,0.8283,0.61875,1.03391,0.79051,0.00829,0.00149494,0.00149494,0.00149494
374,808.864,1.34507,1.13877,0.01152,0.81112,0.76031,0.82708,0.62031,1.03779,0.81897,0.00829,0.00149491,0.00149491,0.00149491
375,810.983,1.33236,1.10473,0.01156,0.82114,0.74149,0.82261,0.62066,1.03616,0.82882,0.00825,0.00149488,0.00149488,0.00149488
