epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
741,1563.23,1.08746,0.85429,0.00981,0.88032,0.80928,0.88882,0.71084,0.82856,0.6005,0.00633,0.00105238,0.00105238,0.00105238
742,1565.32,1.06359,0.89714,0.00937,0.8862,0.79811,0.88622,0.69717,0.88396,0.61893,0.00686,0.00105131,0.00105131,0.00105131
743,1567.4,1.1506,0.91368,0.00933,0.87745,0.80756,0.88634,0.70122,0.86016,0.61718,0.00666,0.00105024,0.00105024,0.00105024
744,1569.58,1.13302,0.88832,0.00917,0.8789,0.80436,0.88898,0.71238,0.81907,0.61071,0.00629,0.00104917,0.00104917,0.00104917
745,1571.62,1.03948,0.84266,0.00851,0.88982,0.79553,0.88901,0.71271,0.82039,0.61025,0.00626,0.00104809,0.00104809,0.00104809
746,1573.7,1.10752,0.90723,0.00881,0.89006,0.78608,0.88592,0.71099,0.82558,0.6082,0.00624,0.00104702,0.00104702,0.00104702
747,1575.77,1.05565,0.80179,0.00905,0.88509,0.78747,0.88691,0.71442,0.82237,0.59466,0.00619,0.00104595,0.00104595,0.00104595
748,1577.83,1.11846,0.88728,0.00916,0.88199,0.78952,0.88774,0.70798,0.85313,0.59304,0.00645,0.00104487,0.00104487,0.00104487
749,1579.95,1.02885,0.84834,0.00892,0.87494,0.79941,0.88757,0.69768,0.89416,0.60278,0.00683,0.0010438,0.0010438,0.0010438
750,1582.05,1.10927,0.9219,0.00974,0.85028,0.81443,0.88811,0.69628,0.90506,0.61095,0.00696,0.00104272,0.00104272,0.00104272
751,1584.08,1.1067,0.88394,0.00986,0.86677,0.80412,0.88996,0.71165,0.84357,0.59345,0.00652,0.00104164,0.00104164,0.00104164
752,1586.13,1.11603,0.96852,0.01041,0.86659,0.79467,0.88845,0.72038,0.81326,0.588,0.00626,0.00104056,0.00104056,0.00104056
753,1588.18,1.1445,0.91308,0.00898,0.85476,0.80842,0.88624,0.72015,0.79904,0.59614,0.0061,0.00103949,0.00103949,0.00103949
754,1590.35,1.18672,0.96162,0.01073,0.87008,0.78608,0.88165,0.71882,0.79796,0.59767,0.00611,0.00103841,0.00103841,0.00103841
755,1592.38,1.09952,0.88747,0.00924,0.85327,0.80155,0.88227,0.71085,0.83064,0.60597,0.00644,0.00103733,0.00103733,0.00103733
756,1594.42,1.11405,0.90219,0.00984,0.84967,0.80603,0.88437,0.70772,0.84446,0.60874,0.00658,0.00103625,0.00103625,0.00103625
757,1596.46,1.04984,0.82937,0.00866,0.84915,0.80842,0.88305,0.7078,0.83967,0.61265,0.00652,0.00103516,0.00103516,0.00103516
758,1598.51,1.03433,0.80189,0.00878,0.82974,0.81643,0.88121,0.71172,0.82069,0.6071,0.00628,0.00103408,0.00103408,0.00103408
759,1600.59,1.13009,0.92509,0.00957,0.8384,0.80674,0.8809,0.71328,0.8194,0.59954,0.00625,0.001033,0.001033,0.001033
760,1602.72,1.0413,0.83836,0.00858,0.83453,0.81021,0.88174,0.70535,0.84436,0.61547,0.00649,0.00103192,0.00103192,0.00103192
761,1604.8,1.07372,0.83177,0.00903,0.85364,0.80412,0.8824,0.70074,0.86013,0.62337,0.00665,0.00103083,0.00103083,0.00103083
762,1606.86,1.09203,0.89597,0.00891,0.86994,0.78007,0.88173,0.70189,0.85055,0.61779,0.00656,0.00102975,0.00102975,0.00102975
763,1608.91,1.10243,0.91203,0.00965,0.88171,0.77749,0.88295,0.70788,0.83088,0.60583,0.00638,0.00102866,0.00102866,0.00102866
764,1611.01,1.06386,0.85465,0.00928,0.85517,0.81357,0.88722,0.71561,0.81649,0.58783,0.00625,0.00102758,0.00102758,0.00102758
765,1613.06,1.10708,0.89828,0.00919,0.87064,0.79553,0.89008,0.71618,0.81799,0.57895,0.00629,0.00102649,0.00102649,0.00102649
766,1615.11,1.13753,0.93893,0.00968,0.85653,0.81039,0.89001,0.71659,0.82406,0.58128,0.00632,0.0010254,0.0010254,0.0010254
767,1617.17,1.05791,0.8232,0.00934,0.85862,0.82216,0.89035,0.71211,0.84667,0.58662,0.0065,0.00102431,0.00102431,0.00102431
768,1619.22,1.06394,0.84639,0.00862,0.85145,0.82131,0.89057,0.71431,0.83859,0.58761,0.00643,0.00102323,0.00102323,0.00102323
769,1621.24,1.02864,0.84334,0.00914,0.85451,0.81743,0.89087,0.71595,0.83232,0.58871,0.00636,0.00102214,0.00102214,0.00102214
770,1623.34,1.04708,0.83989,0.00852,0.85826,0.82302,0.88791,0.7076,0.85669,0.59903,0.00657,0.00102105,0.00102105,0.00102105
771,1625.38,1.04852,0.82664,0.00906,0.85524,0.82388,0.88859,0.71566,0.82087,0.59536,0.00621,0.00101996,0.00101996,0.00101996
772,1627.44,1.07103,0.82252,0.00911,0.84968,0.82551,0.88745,0.72245,0.79119,0.58997,0.00598,0.00101886,0.00101886,0.00101886
773,1629.48,1.10585,0.89417,0.00893,0.85902,0.82184,0.88688,0.71938,0.80362,0.58988,0.00611,0.00101777,0.00101777,0.00101777
774,1631.53,1.05072,0.90283,0.00987,0.8602,0.81959,0.88702,0.70879,0.85472,0.6008,0.0066,0.00101668,0.00101668,0.00101668
775,1633.67,1.1047,0.91339,0.0097,0.86952,0.81867,0.88675,0.70357,0.87465,0.60158,0.00685,0.00101559,0.00101559,0.00101559
776,1635.73,1.0795,0.86945,0.00971,0.87086,0.81873,0.88816,0.7047,0.87789,0.59766,0.00692,0.00101449,0.00101449,0.00101449
777,1637.76,1.05879,0.84373,0.00912,0.8762,0.81478,0.88922,0.70499,0.88049,0.59725,0.00689,0.0010134,0.0010134,0.0010134
778,1639.81,1.08267,0.86374,0.00907,0.8746,0.81491,0.88887,0.71458,0.85339,0.587,0.00648,0.0010123,0.0010123,0.0010123
779,1641.96,1.12449,0.8894,0.01015,0.8612,0.82091,0.8899,0.72344,0.8168,0.58667,0.0061,0.00101121,0.00101121,0.00101121
780,1644.02,1.07627,0.8548,0.00904,0.87744,0.81185,0.89033,0.72113,0.82645,0.59146,0.00623,0.00101011,0.00101011,0.00101011
781,1646.06,1.0062,0.76871,0.00882,0.87129,0.82045,0.89182,0.71179,0.85473,0.59687,0.00656,0.00100901,0.00100901,0.00100901
782,1648.11,1.03543,0.79534,0.00882,0.85902,0.82818,0.89258,0.71098,0.85575,0.5925,0.00663,0.00100792,0.00100792,0.00100792
783,1650.15,1.12532,0.89214,0.01065,0.86354,0.82388,0.89231,0.71893,0.82112,0.58772,0.00633,0.00100682,0.00100682,0.00100682
784,1652.27,1.05281,0.80078,0.00887,0.86576,0.81873,0.8923,0.72006,0.81937,0.5914,0.00629,0.00100572,0.00100572,0.00100572
785,1654.29,1.0218,0.79752,0.00899,0.87338,0.8059,0.88969,0.72246,0.80867,0.59209,0.00616,0.00100462,0.00100462,0.00100462
786,1656.34,1.01872,0.75462,0.00912,0.86048,0.8107,0.88895,0.72826,0.78225,0.59078,0.00588,0.00100352,0.00100352,0.00100352
787,1658.4,1.01703,0.84033,0.00867,0.85677,0.80584,0.88836,0.72502,0.79615,0.58299,0.00597,0.00100242,0.00100242,0.00100242
788,1660.46,1.09471,0.84418,0.00916,0.85736,0.80069,0.88836,0.71758,0.83091,0.58435,0.00632,0.00100132,0.00100132,0.00100132
789,1662.61,1.09075,0.87738,0.00948,0.87066,0.79807,0.88845,0.71076,0.85112,0.58692,0.00656,0.00100021,0.00100021,0.00100021
790,1664.75,1.06942,0.85475,0.00925,0.88001,0.79296,0.88994,0.70667,0.87255,0.58703,0.00682,0.000999112,0.000999112,0.000999112
791,1666.84,1.13471,0.9351,0.00962,0.84858,0.82474,0.8904,0.709,0.86403,0.58858,0.00667,0.000998009,0.000998009,0.000998009
792,1668.99,1.01951,0.83193,0.00852,0.84456,0.81701,0.88833,0.72041,0.81784,0.58417,0.0062,0.000996905,0.000996905,0.000996905
793,1671.21,1.03124,0.80569,0.00897,0.85094,0.81416,0.88816,0.72013,0.81433,0.58561,0.00614,0.000995801,0.000995801,0.000995801
794,1673.38,1.04012,0.8121,0.00813,0.85305,0.81786,0.88774,0.71804,0.82202,0.59019,0.00619,0.000994696,0.000994696,0.000994696
795,1675.52,1.0547,0.85339,0.00883,0.85225,0.82264,0.88958,0.71859,0.81933,0.59392,0.00619,0.00099359,0.00099359,0.00099359
796,1677.64,1.08622,0.87532,0.00873,0.85894,0.81529,0.88853,0.71176,0.83756,0.59382,0.00647,0.000992484,0.000992484,0.000992484
797,1679.87,1.01456,0.82118,0.00909,0.87005,0.81099,0.88758,0.70808,0.8515,0.59476,0.00662,0.000991377,0.000991377,0.000991377
798,1682.06,1.02781,0.82905,0.00827,0.8649,0.82045,0.88898,0.7135,0.83693,0.59017,0.00646,0.00099027,0.00099027,0.00099027
799,1684.28,1.01842,0.77721,0.00859,0.87287,0.80498,0.88901,0.7148,0.829,0.58136,0.00631,0.000989162,0.000989162,0.000989162
800,1686.47,1.16995,0.94362,0.01009,0.85825,0.82184,0.8888,0.71396,0.83938,0.5783,0.00639,0.000988054,0.000988054,0.000988054
801,1688.68,1.05497,0.84606,0.00977,0.85079,0.83275,0.89025,0.71416,0.84034,0.57948,0.00644,0.000986945,0.000986945,0.000986945
802,1690.9,1.01367,0.77484,0.00931,0.84634,0.8299,0.89068,0.71204,0.84814,0.59019,0.00652,0.000985836,0.000985836,0.000985836
803,1693,1.15189,0.90917,0.00988,0.86207,0.81614,0.89218,0.71691,0.82889,0.58166,0.00635,0.000984726,0.000984726,0.000984726
804,1695.03,1.05988,0.82718,0.00884,0.8554,0.81823,0.89225,0.72002,0.8143,0.57664,0.00627,0.000983615,0.000983615,0.000983615
805,1697.06,1.04049,0.81691,0.00878,0.84859,0.82474,0.89104,0.72217,0.80354,0.57871,0.00621,0.000982504,0.000982504,0.000982504
806,1699.13,1.09495,0.86988,0.00935,0.84638,0.82388,0.88941,0.73213,0.76165,0.57526,0.00582,0.000981392,0.000981392,0.000981392
807,1701.29,1.11496,0.88564,0.00951,0.84094,0.8256,0.88873,0.73494,0.7541,0.57005,0.00572,0.00098028,0.00098028,0.00098028
808,1703.34,1.0798,0.82769,0.00948,0.84043,0.82803,0.88883,0.7284,0.78116,0.58017,0.00589,0.000979167,0.000979167,0.000979167
809,1705.38,1.01595,0.79395,0.00854,0.84311,0.82904,0.88958,0.7197,0.81429,0.5869,0.00617,0.000978053,0.000978053,0.000978053
810,1707.43,1.06974,0.84431,0.00899,0.87219,0.80842,0.89087,0.70801,0.8731,0.58522,0.00672,0.000976939,0.000976939,0.000976939
811,1709.5,1.05312,0.8079,0.00935,0.86937,0.82045,0.89404,0.71334,0.86208,0.57058,0.00663,0.000975825,0.000975825,0.000975825
812,1711.63,1.00841,0.77642,0.00875,0.85705,0.82926,0.89401,0.72401,0.81966,0.5583,0.00621,0.00097471,0.00097471,0.00097471
813,1713.64,1.12317,0.89405,0.00947,0.86867,0.81615,0.8942,0.72784,0.80709,0.5571,0.00611,0.000973594,0.000973594,0.000973594
814,1715.69,1.11623,0.88814,0.00877,0.86929,0.81703,0.89444,0.72224,0.82623,0.56055,0.00626,0.000972478,0.000972478,0.000972478
815,1717.75,1.02341,0.82913,0.00886,0.86435,0.82474,0.89471,0.71416,0.85802,0.56883,0.00658,0.000971362,0.000971362,0.000971362
816,1719.91,1.04432,0.81532,0.00956,0.879,0.7988,0.89396,0.71321,0.86196,0.57628,0.00658,0.000970244,0.000970244,0.000970244
817,1721.95,1.10903,0.88197,0.00915,0.86458,0.81443,0.89261,0.7129,0.85788,0.58857,0.00655,0.000969127,0.000969127,0.000969127
818,1724.13,1.07842,0.84376,0.01,0.86107,0.81464,0.89149,0.71696,0.84769,0.58098,0.00646,0.000968009,0.000968009,0.000968009
819,1726.18,1.09983,0.86987,0.00919,0.84921,0.82474,0.89053,0.72449,0.81618,0.5722,0.00615,0.00096689,0.00096689,0.00096689
820,1728.32,1.02654,0.78281,0.00916,0.85866,0.81873,0.89279,0.72952,0.79002,0.56231,0.00593,0.000965771,0.000965771,0.000965771
821,1730.43,1.04895,0.78814,0.00824,0.85617,0.82131,0.89282,0.72862,0.7893,0.56283,0.00591,0.000964651,0.000964651,0.000964651
822,1732.57,1.0291,0.82252,0.00901,0.85162,0.82342,0.8951,0.72339,0.81458,0.56563,0.00614,0.000963531,0.000963531,0.000963531
823,1734.76,1.06105,0.79961,0.00891,0.8497,0.83162,0.8942,0.7158,0.85717,0.57532,0.00656,0.00096241,0.00096241,0.00096241
824,1736.89,1.06204,0.85315,0.00811,0.85415,0.81505,0.89562,0.71797,0.84814,0.57396,0.00651,0.000961289,0.000961289,0.000961289
825,1739.04,1.05334,0.81789,0.00894,0.86653,0.8032,0.89543,0.72013,0.84173,0.57373,0.00644,0.000960167,0.000960167,0.000960167
826,1741.16,1.06433,0.8006,0.00797,0.85676,0.8222,0.89826,0.72119,0.84297,0.57298,0.00644,0.000959045,0.000959045,0.000959045
827,1743.4,1.04651,0.8779,0.00879,0.88539,0.81357,0.90115,0.72042,0.85344,0.56746,0.00649,0.000957922,0.000957922,0.000957922
828,1745.56,1.1661,0.94398,0.00938,0.86932,0.82869,0.90185,0.71797,0.86524,0.56287,0.00661,0.000956798,0.000956798,0.000956798
829,1747.66,1.0581,0.82423,0.00908,0.88588,0.81365,0.90318,0.72132,0.85429,0.55888,0.00654,0.000955675,0.000955675,0.000955675
830,1749.84,1.03545,0.85138,0.00867,0.86532,0.82474,0.90131,0.73488,0.79883,0.55105,0.00605,0.00095455,0.00095455,0.00095455
831,1751.94,1.081,0.81897,0.00918,0.86004,0.82885,0.90048,0.73785,0.78638,0.55489,0.00592,0.000953426,0.000953426,0.000953426
832,1753.98,1.05163,0.84734,0.00876,0.88447,0.81615,0.90147,0.7304,0.81069,0.55749,0.00613,0.000952301,0.000952301,0.000952301
833,1756.04,1.04758,0.79932,0.00898,0.88431,0.82045,0.90266,0.73068,0.81538,0.55509,0.00619,0.000951175,0.000951175,0.000951175
834,1758.21,1.01175,0.79517,0.00926,0.87878,0.82832,0.90282,0.73382,0.80221,0.55172,0.00606,0.000950049,0.000950049,0.000950049
835,1760.29,1.07403,0.85982,0.00932,0.8713,0.81959,0.89927,0.72623,0.81931,0.56461,0.00621,0.000948922,0.000948922,0.000948922
836,1762.31,1.0507,0.79186,0.00835,0.85712,0.82459,0.89645,0.7236,0.82437,0.57377,0.00623,0.000947795,0.000947795,0.000947795
837,1764.32,1.02985,0.77422,0.00903,0.86092,0.81898,0.89574,0.7245,0.81823,0.57613,0.00617,0.000946667,0.000946667,0.000946667
838,1766.34,1.00032,0.76376,0.00915,0.86236,0.82356,0.89768,0.72634,0.81235,0.57767,0.00611,0.000945539,0.000945539,0.000945539
839,1768.47,1.07532,0.8491,0.00991,0.86373,0.82227,0.89761,0.73171,0.79383,0.57574,0.00599,0.000944411,0.000944411,0.000944411
840,1770.55,1.09621,0.8508,0.00963,0.85348,0.83572,0.90029,0.72971,0.80935,0.57035,0.00624,0.000943282,0.000943282,0.000943282
841,1772.59,0.97271,0.75297,0.00907,0.87003,0.82239,0.89928,0.72573,0.82066,0.57132,0.00639,0.000942152,0.000942152,0.000942152
842,1774.63,1.07893,0.82563,0.00884,0.86762,0.82204,0.89776,0.72379,0.82467,0.57132,0.00641,0.000941022,0.000941022,0.000941022
843,1776.67,1.08149,0.83806,0.00908,0.87179,0.82302,0.89684,0.73213,0.7915,0.56863,0.00605,0.000939892,0.000939892,0.000939892
844,1778.8,1.06643,0.83166,0.00949,0.85104,0.83441,0.89736,0.74037,0.75991,0.5605,0.00574,0.000938761,0.000938761,0.000938761
845,1780.83,1.05187,0.81868,0.00922,0.8471,0.83419,0.89742,0.73807,0.76923,0.56302,0.00581,0.00093763,0.00093763,0.00093763
846,1782.88,0.99031,0.79111,0.00888,0.87383,0.81271,0.89937,0.72523,0.81837,0.57381,0.00622,0.000936498,0.000936498,0.000936498
847,1784.91,1.01883,0.7978,0.00852,0.8777,0.80928,0.89941,0.72239,0.83113,0.57414,0.00628,0.000935366,0.000935366,0.000935366
848,1786.97,1.08018,0.85357,0.00936,0.86377,0.81161,0.8983,0.72263,0.82613,0.57932,0.00624,0.000934234,0.000934234,0.000934234
849,1789.05,1.0729,0.82001,0.00973,0.86316,0.81287,0.89692,0.72583,0.81259,0.57564,0.00612,0.000933101,0.000933101,0.000933101
850,1791.1,1.03298,0.8101,0.00892,0.86777,0.81186,0.89976,0.7336,0.79497,0.57049,0.00603,0.000931967,0.000931967,0.000931967
851,1793.19,1.08054,0.89359,0.00931,0.86567,0.82131,0.90102,0.73623,0.78924,0.56329,0.00594,0.000930833,0.000930833,0.000930833
852,1795.3,0.99701,0.78885,0.00829,0.85625,0.8341,0.90247,0.73461,0.80873,0.56202,0.00607,0.000929699,0.000929699,0.000929699
853,1797.38,1.0416,0.82405,0.00874,0.86837,0.8299,0.90383,0.7337,0.81291,0.5622,0.00612,0.000928564,0.000928564,0.000928564
854,1799.54,1.02273,0.78619,0.00855,0.89039,0.81655,0.90569,0.73325,0.81421,0.55615,0.00613,0.000927429,0.000927429,0.000927429
855,1801.6,1.03301,0.80298,0.00877,0.89418,0.8067,0.90581,0.7282,0.8308,0.56184,0.0063,0.000926293,0.000926293,0.000926293
856,1803.66,0.97713,0.75638,0.00882,0.8888,0.80326,0.90493,0.73157,0.81646,0.55579,0.00613,0.000925157,0.000925157,0.000925157
857,1805.73,0.97506,0.76444,0.00793,0.84987,0.84107,0.90412,0.7351,0.80188,0.55214,0.00602,0.000924021,0.000924021,0.000924021
858,1807.82,1.03328,0.78709,0.00906,0.87429,0.81443,0.90221,0.73739,0.79739,0.55035,0.00602,0.000922884,0.000922884,0.000922884
859,1809.95,1.01958,0.81852,0.00815,0.863,0.82131,0.90162,0.73145,0.81708,0.55415,0.00627,0.000921747,0.000921747,0.000921747
860,1812.03,1.1102,0.86143,0.00868,0.87097,0.81701,0.90166,0.73051,0.81789,0.55504,0.00627,0.000920609,0.000920609,0.000920609
861,1814.09,1.0384,0.84829,0.00942,0.88242,0.81237,0.90113,0.73066,0.81606,0.55637,0.00622,0.000919471,0.000919471,0.000919471
862,1816.16,1.01,0.77482,0.00859,0.85887,0.83132,0.90138,0.72229,0.85068,0.56635,0.00647,0.000918333,0.000918333,0.000918333
863,1818.25,1.03726,0.80627,0.00901,0.86477,0.82957,0.90077,0.71513,0.8878,0.57695,0.00677,0.000917194,0.000917194,0.000917194
864,1820.41,1.03761,0.77313,0.00867,0.85619,0.83591,0.90189,0.72398,0.83839,0.56577,0.00631,0.000916055,0.000916055,0.000916055
865,1822.43,1.038,0.82999,0.0086,0.86773,0.82732,0.90315,0.73408,0.80308,0.55001,0.00598,0.000914915,0.000914915,0.000914915
866,1824.45,0.94411,0.70776,0.00803,0.87802,0.82904,0.90494,0.7391,0.78312,0.5461,0.00582,0.000913775,0.000913775,0.000913775
867,1826.57,1.02642,0.80886,0.0087,0.87467,0.82131,0.90441,0.73516,0.78055,0.55439,0.0058,0.000912635,0.000912635,0.000912635
868,1828.72,1.04416,0.85685,0.00878,0.86134,0.83785,0.90471,0.73249,0.79298,0.55661,0.00595,0.000911494,0.000911494,0.000911494
869,1830.87,1.00211,0.77604,0.00872,0.85895,0.83677,0.90469,0.73023,0.80933,0.5553,0.00617,0.000910353,0.000910353,0.000910353
870,1832.91,0.99717,0.77548,0.00894,0.85235,0.83935,0.90469,0.72967,0.81624,0.55475,0.00623,0.000909211,0.000909211,0.000909211
871,1834.96,1.06865,0.78032,0.00895,0.86453,0.83333,0.90372,0.7379,0.7894,0.54821,0.00598,0.00090807,0.00090807,0.00090807
872,1836.99,1.0634,0.84138,0.00884,0.87052,0.83763,0.90562,0.74417,0.77866,0.54334,0.00586,0.000906927,0.000906927,0.000906927
873,1839.12,1.09268,0.8258,0.00896,0.87294,0.83812,0.90526,0.73776,0.79924,0.54866,0.00598,0.000905785,0.000905785,0.000905785
874,1841.21,1.00287,0.75585,0.00879,0.88228,0.8306,0.90545,0.7321,0.81494,0.55786,0.00609,0.000904642,0.000904642,0.000904642
875,1843.31,1.01839,0.8247,0.00888,0.88721,0.81959,0.90509,0.72971,0.82349,0.56301,0.00621,0.000903498,0.000903498,0.000903498
876,1845.36,1.00308,0.77334,0.00855,0.89261,0.80695,0.90432,0.7221,0.85824,0.56537,0.00651,0.000902355,0.000902355,0.000902355
877,1847.37,1.02334,0.78678,0.00899,0.88966,0.81357,0.90483,0.72404,0.85374,0.55843,0.00647,0.00090121,0.00090121,0.00090121
878,1849.49,1.07789,0.87599,0.0091,0.86744,0.82474,0.90341,0.72995,0.81496,0.54692,0.00615,0.000900066,0.000900066,0.000900066
879,1851.54,0.93028,0.7521,0.0082,0.88239,0.81216,0.9022,0.74015,0.77759,0.54322,0.00586,0.000898921,0.000898921,0.000898921
880,1853.61,1.03146,0.82368,0.00831,0.88172,0.81331,0.90095,0.73895,0.78084,0.54657,0.00589,0.000897776,0.000897776,0.000897776
881,1855.62,1.04902,0.87925,0.00991,0.87547,0.81536,0.90048,0.73759,0.78277,0.54907,0.0059,0.000896631,0.000896631,0.000896631
882,1857.75,1.0178,0.772,0.00834,0.88964,0.80928,0.89868,0.7321,0.79716,0.55147,0.00603,0.000895485,0.000895485,0.000895485
883,1859.8,1.01525,0.75789,0.00808,0.89652,0.80584,0.90015,0.72188,0.84072,0.55628,0.00644,0.000894339,0.000894339,0.000894339
884,1861.89,1.00604,0.74573,0.00807,0.88719,0.81701,0.90002,0.71548,0.87063,0.56451,0.00668,0.000893192,0.000893192,0.000893192
885,1863.96,1.01358,0.79514,0.00837,0.8967,0.8067,0.89915,0.71648,0.85912,0.56418,0.00655,0.000892045,0.000892045,0.000892045
886,1866.09,1.05993,0.81927,0.00961,0.88267,0.81434,0.90058,0.72433,0.82992,0.55435,0.00626,0.000890898,0.000890898,0.000890898
887,1868.13,1.07072,0.86128,0.00941,0.8899,0.81243,0.90097,0.727,0.82306,0.54765,0.00621,0.000889751,0.000889751,0.000889751
888,1870.19,0.97383,0.74436,0.00809,0.88306,0.81529,0.90122,0.73727,0.78923,0.54624,0.00592,0.000888603,0.000888603,0.000888603
889,1872.2,1.02648,0.78212,0.00871,0.88897,0.81165,0.90048,0.74466,0.76762,0.54493,0.00574,0.000887455,0.000887455,0.000887455
890,1874.25,1.06704,0.83619,0.00966,0.87859,0.80155,0.89825,0.73816,0.78277,0.55379,0.00583,0.000886306,0.000886306,0.000886306
891,1876.38,1.04894,0.76509,0.00877,0.84714,0.8332,0.89706,0.72696,0.83222,0.56387,0.00622,0.000885157,0.000885157,0.000885157
892,1878.44,1.02825,0.77828,0.00873,0.88389,0.80326,0.89961,0.72776,0.83804,0.55489,0.00628,0.000884008,0.000884008,0.000884008
893,1880.46,1.07132,0.82141,0.00918,0.89623,0.80134,0.90346,0.73038,0.83426,0.54764,0.0063,0.000882859,0.000882859,0.000882859
894,1882.5,1.06129,0.86577,0.00872,0.86309,0.83076,0.90464,0.7271,0.84275,0.55022,0.00642,0.000881709,0.000881709,0.000881709
895,1884.57,1.01834,0.8196,0.0087,0.88878,0.81186,0.90696,0.72961,0.83348,0.54933,0.00634,0.000880559,0.000880559,0.000880559
896,1886.7,1.06199,0.8215,0.00937,0.87247,0.8256,0.90698,0.73354,0.82351,0.551,0.00619,0.000879409,0.000879409,0.000879409
897,1888.7,1.01241,0.7835,0.00892,0.87421,0.83162,0.90735,0.73383,0.82261,0.5471,0.00614,0.000878258,0.000878258,0.000878258
898,1890.76,1.01878,0.83073,0.00855,0.86871,0.84131,0.90873,0.73473,0.82685,0.53366,0.00615,0.000877107,0.000877107,0.000877107
899,1892.79,1.05263,0.79926,0.00934,0.86794,0.83419,0.90646,0.73706,0.81454,0.52776,0.00607,0.000875956,0.000875956,0.000875956
900,1894.86,1.10129,0.85705,0.00904,0.87944,0.82474,0.90632,0.74093,0.78816,0.53039,0.00587,0.000874804,0.000874804,0.000874804
901,1896.96,0.94867,0.72933,0.00867,0.8865,0.81873,0.90558,0.7396,0.78699,0.52938,0.00589,0.000873653,0.000873653,0.000873653
902,1899.01,1.03235,0.7696,0.0092,0.89274,0.82302,0.90382,0.73679,0.79076,0.53632,0.00596,0.0008725,0.0008725,0.0008725
903,1901.06,0.99463,0.77033,0.0082,0.88279,0.82388,0.90411,0.74287,0.76132,0.52701,0.00577,0.000871348,0.000871348,0.000871348
904,1903.11,0.99335,0.73455,0.00848,0.90792,0.80069,0.90452,0.75074,0.74164,0.51849,0.0056,0.000870195,0.000870195,0.000870195
905,1905.25,1.02324,0.78768,0.00889,0.8887,0.80842,0.90428,0.74943,0.75135,0.51944,0.00565,0.000869042,0.000869042,0.000869042
906,1907.3,1.06793,0.83291,0.00938,0.88416,0.81308,0.90283,0.74019,0.79186,0.53052,0.00598,0.000867889,0.000867889,0.000867889
907,1909.4,0.98959,0.7349,0.00804,0.91258,0.79467,0.9035,0.7378,0.79887,0.53648,0.00605,0.000866736,0.000866736,0.000866736
908,1911.5,1.05168,0.81559,0.00897,0.90902,0.79553,0.90207,0.73749,0.79714,0.5411,0.00601,0.000865582,0.000865582,0.000865582
909,1913.55,1.02757,0.77654,0.00903,0.89527,0.80783,0.90074,0.73315,0.80967,0.54852,0.00611,0.000864428,0.000864428,0.000864428
910,1915.69,1.0151,0.78031,0.0088,0.88343,0.80737,0.89957,0.72832,0.82325,0.55691,0.00622,0.000863274,0.000863274,0.000863274
911,1917.76,1.02784,0.79287,0.00906,0.87071,0.81959,0.90023,0.72898,0.82166,0.55209,0.00617,0.000862119,0.000862119,0.000862119
912,1919.84,0.99379,0.75038,0.00829,0.8742,0.82387,0.90093,0.72619,0.83212,0.54859,0.00629,0.000860964,0.000860964,0.000860964
913,1921.88,0.96372,0.7386,0.0083,0.87824,0.82415,0.90191,0.72641,0.83833,0.54649,0.00638,0.000859809,0.000859809,0.000859809
914,1923.98,1.01247,0.7916,0.00852,0.87487,0.82904,0.90437,0.73195,0.82234,0.53746,0.00628,0.000858654,0.000858654,0.000858654
915,1926.1,1.00105,0.72867,0.00825,0.88138,0.82904,0.90531,0.73723,0.80713,0.53283,0.00608,0.000857498,0.000857498,0.000857498
916,1928.15,0.93735,0.71939,0.00798,0.8763,0.83333,0.9071,0.74151,0.78633,0.53339,0.00585,0.000856343,0.000856343,0.000856343
917,1930.17,1.04011,0.80149,0.00952,0.8755,0.83372,0.90779,0.74277,0.78492,0.53031,0.00587,0.000855187,0.000855187,0.000855187
918,1932.25,1.03357,0.82923,0.0084,0.88351,0.82755,0.90627,0.73525,0.81379,0.52539,0.00623,0.00085403,0.00085403,0.00085403
919,1934.38,1.07013,0.86186,0.00893,0.87362,0.83076,0.90562,0.73068,0.81905,0.52684,0.00633,0.000852874,0.000852874,0.000852874
920,1936.48,0.99951,0.74487,0.00876,0.87635,0.82809,0.90531,0.73256,0.80834,0.53095,0.00619,0.000851717,0.000851717,0.000851717
921,1938.52,1.07486,0.84812,0.0083,0.88946,0.81571,0.90567,0.73869,0.79269,0.52959,0.00598,0.00085056,0.00085056,0.00085056
922,1940.57,0.98075,0.75935,0.00821,0.89044,0.80993,0.90578,0.74326,0.78419,0.53149,0.00584,0.000849403,0.000849403,0.000849403
923,1942.63,1.02256,0.80301,0.0085,0.89494,0.805,0.9051,0.74259,0.78886,0.53429,0.00588,0.000848245,0.000848245,0.000848245
924,1944.77,1.0331,0.81327,0.00847,0.88908,0.811,0.90459,0.7455,0.77964,0.53438,0.00586,0.000847088,0.000847088,0.000847088
925,1946.79,1.00239,0.78399,0.00854,0.86717,0.82045,0.90334,0.74607,0.77531,0.53419,0.00579,0.00084593,0.00084593,0.00084593
